"date" "BAC" "INTC" "JPM" "LIN" "MCD" "MSFT" "PG" "T" "VZ" "WMT" "SP500" "Mkt.RF" "SMB" "HML" "RF"
"107" 2013-04-30 0.0106731224372245 0.096611770161152 0.0391160619053708 0.0247443096826987 0.0245762251808594 0.156938199497665 0.00355561579020258 0.0332156921998989 0.108363744438832 0.0386206957590816 0.0180857678592523 1.55 -2.42 0.55 0
"108" 2013-05-31 0.109666971162899 0.0233285437397557 0.11385398488353 0.000262673299435301 -0.0471254361279264 0.0617741649124239 -0.000129789770361932 -0.0659368441861818 -0.100723502271528 -0.0312804611868132 0.0207628117210461 2.8 1.64 2.65 0
"109" 2013-07-31 0.135303027928817 -0.0367311612921372 0.0633907414219608 0.0435047462408082 -0.00929264263811502 -0.0781703502485276 0.0508049863879765 0.00899993085549666 -0.00711649898260569 0.0463149667648102 0.049462079815225 5.65 1.86 0.58 0
"110" 2013-09-30 -0.0219766218364122 0.0427659966313403 0.0229567033820699 0.0291917525018155 0.0196059520180276 -0.00359281078731954 -0.0295285294005936 -0.000295744687070942 -0.0149854156630936 0.0134282731873387 0.0297495231772391 3.77 2.92 -1.19 0
"111" 2013-10-31 0.0123192208933054 0.0676265026558567 0.00444372117365255 0.0374345471433675 0.00322223716072489 0.0640024532714443 0.0766147447019736 0.0847294460326478 0.0945469149322407 0.0377232434858823 0.0445957526180061 4.18 -1.57 1.2 0
"112" 2013-12-31 -0.0151690442734833 0.0889257049500602 0.0220202832526644 0.0348567107941471 -0.0034918080862173 -0.0188833116909144 -0.0333652407369763 -0.00141981068015096 -0.00967354958454192 -0.0229838220397051 0.0235627915504928 2.81 -0.58 -0.05 0
"113" 2014-01-31 0.0757869279820831 -0.0546992786533325 -0.0471600456323555 -0.0408366985106213 -0.0294754902966392 0.0114944449641641 -0.0517183691765254 -0.03969322127585 -0.012172330059917 -0.0509595466228548 -0.0355829056751626 -3.32 0.88 -2.02 0
"114" 2014-02-28 -0.0131343742643211 0.0185864069778181 0.0263728368188405 0.0453011699982055 0.019014706072483 0.0200124969509037 0.0266248142215026 -0.0417166367058091 -0.00916284578415905 0.000267970398568629 0.0431170299765953 4.65 0.33 -0.37 0
"115" 2014-03-31 0.0411545897023164 0.0424070564464343 0.0684617115360635 0.00961197892046051 0.0302678466668311 0.0699561415829888 0.0246632055668106 0.0983399425007916 -0.000210313216204239 0.0297601974905859 0.00693216560793575 0.43 -1.9 4.91 0
"116" 2014-04-30 -0.119767511279195 0.0340954761894063 -0.0720995719261565 -0.00320675286824257 0.034173339869461 -0.0143941986471644 0.032376616581709 0.0313320545979323 -0.00671806543752995 0.0429149340853292 0.00620078896505283 -0.19 -4.23 1.11 0
"117" 2014-06-30 0.0158447782069797 0.1310395053077 0.036890419115577 0.00944553965928385 -0.00680292144237782 0.0185637817991491 -0.0272309707841136 -0.00310138362614309 -0.0206163982623858 -0.0221442660577715 0.0190583316589206 2.61 3.08 -0.68 0
"118" 2014-07-31 -0.00780724593849069 0.0967637438162428 0.00786466138830066 -0.0353808625553292 -0.0613460377822787 0.0350121527981782 -0.00830068552872343 0.0195245461823985 0.0415476374719659 -0.019847895759076 -0.0150798305819199 -2.04 -4.26 -0.02 0
"119" 2014-09-30 0.0629308675065738 -0.00286387245500186 0.0132885082600946 -0.0145399320836316 0.0116302375341946 0.0204708905680975 0.00758022132801983 0.00800921460282411 0.00341252290530925 0.0128479011326639 -0.0155138372230638 -1.97 -3.79 -1.31 0
"120" 2014-10-31 0.00645190734074141 -0.0232623214986363 0.0107485101591993 -0.0233334994954486 -0.0113911671940004 0.012726547365389 0.0501471790966272 0.00169147623555177 0.0164536443954435 -0.00261548504754128 0.0232014607867723 2.52 4.27 -1.82 0
"121" 2014-12-31 0.0529524963535293 -0.0257718126538137 0.0402261410374216 0.0143239687909917 -0.0321248686734621 -0.0284462595410204 0.00729853246955514 -0.0505937787789403 -0.0753113867798194 -0.0134820672131011 -0.00418858787792042 -0.06 2.52 2.18 0
"122" 2015-03-31 -0.0235218411178763 -0.0595487424363227 -0.011422791649751 -0.0507219340448912 -0.0147623282259758 -0.0727481230794434 -0.0374721049786725 -0.0552660293161283 -0.0165822701875887 -0.0141307065851017 -0.0173961069137563 -1.12 3.02 -0.43 0
"123" 2015-04-30 0.0350880800435638 0.0409335473310635 0.0511794437915714 0.00985597123406357 -0.00913392717086647 0.196261956678379 -0.0218510009307665 0.0762031945051651 0.0489289285836252 -0.0510637306790622 0.00852081973012475 0.59 -2.98 1.84 0
"124" 2015-06-30 0.0346091114014366 -0.117237394031083 0.0301005427681542 -0.0212303850103635 -0.00896487272890512 -0.0578317435276858 -0.00191326298270977 0.0283729365896366 -0.0572411637366278 -0.0449712601559447 -0.0210116723759005 -1.53 2.83 -0.76 0
"125" 2015-07-31 0.0505290058930823 -0.0483236134943351 0.0179736781595758 -0.045253077389137 0.0503840835396898 0.0577575284744538 -0.0116559388932695 -0.00893738393353871 0.0156848532287306 0.0148034524793452 0.0197420296967215 1.54 -4.11 -4.19 0
"126" 2015-08-31 -0.0861299799384919 -0.00597245032378213 -0.0646430736790444 -0.0735060728027616 -0.0400851556874363 -0.0619491044076201 -0.0786180500886674 -0.0443293299658455 -0.0166704806382901 -0.0945818693041428 -0.0625808181672028 -6.04 0.47 2.63 0
"127" 2015-09-30 -0.0434417004406654 0.0560615227710493 -0.0488299835468853 -0.0300483776571639 0.0369399178144991 0.0170037667538474 0.0179710908857103 -0.0186748231961065 -0.0543359805168117 0.00169931169620763 -0.0264428315732271 -3.07 -2.62 0.51 0
"128" 2015-11-30 0.0387364338697638 0.0341090059509135 0.0378210468297757 0.0153930954618642 0.0249897419505851 0.0394442790981029 -0.0201624097566013 0.00477482109124261 -0.030503492322894 0.0279524031032345 0.000504869260724128 0.56 3.66 -0.53 0
"129" 2015-12-31 -0.0317050909526567 -0.00920346076619361 -0.00974822166616096 -0.0862789889624022 0.0348630455350276 0.0207912158222734 0.0610637295447016 0.0219779483422156 0.0169417100388907 0.0505345391936081 -0.0175301851763144 -2.17 -2.82 -2.52 0.01
"130" 2016-02-29 -0.11456852534822 -0.0377034187313892 -0.0537816497809788 0.0179000498981781 -0.046067208988988 -0.0697891506123287 -0.0171379837218051 0.0246810627404541 0.0152090429635867 -0.000301415738642397 -0.00412836043029907 -0.08 0.82 -0.56 0.02
"131" 2016-03-31 0.0839812233349706 0.0932747201810513 0.0518651249425266 0.132529988360373 0.0724465261319081 0.0854951039139895 0.0251588200559083 0.0600809538957225 0.0660357521009918 0.0400518581227483 0.0659911145773651 6.96 0.84 1.06 0.02
"132" 2016-05-31 0.0157966320825624 0.0522743785975968 0.0327529973417711 -0.0647029264532973 -0.035022547248072 0.0701968723675841 0.0114830358014741 0.00850070063830022 -0.000785180496973403 0.0662213511862195 0.0153246023575726 1.78 -0.27 -1.72 0.01
"133" 2016-06-30 -0.0997287912809636 0.0383032943567683 -0.0479546607491101 0.0300166924575991 -0.0068444748134735 -0.0345285118983872 0.0447926908313003 0.103703466207104 0.097053185064063 0.0316473499453587 0.000910921120978125 -0.05 0.64 -1.46 0.02
"134" 2016-08-31 0.1190556620635 0.037350971420123 0.0551821666460826 0.0471939598925417 -0.00927430659772199 0.0200799827148264 0.0200956801061578 -0.0556711388753891 -0.055585766579778 -0.0142653935060904 -0.00121924313604804 0.5 1.17 3.24 0.02
"135" 2016-09-30 -0.0303595165445074 0.0518249202675372 -0.0134815721680538 -0.00386229160133211 -0.00259384378457994 0.00243650324041411 0.0279465676016655 -0.00660463926193311 -0.00668822494252275 0.00951864412619585 -0.00123445084432539 0.25 2.03 -1.2 0.02
"136" 2016-10-31 0.0543132065571175 -0.0762913663140324 0.0476570898143425 -0.0312008950703473 -0.0241853329075591 0.0402776011394104 -0.0254021502663554 -0.0830343360226092 -0.0640910667188873 -0.0291183873029145 -0.0194256792795575 -2.02 -4.43 4.04 0.02
"137" 2016-11-30 0.284748963493862 0.00265918516711405 0.15752199127209 0.0276779425506299 0.0677578235911795 0.012468163085505 -0.0500002338911587 0.0500138198036981 0.0374221534752406 0.0058555722704019 0.0341745221875704 4.86 5.44 8.15 0.01
"138" 2017-01-31 0.02443417723671 0.0151640319034689 -0.0138107768245773 0.0106663430857115 0.00698314075314443 0.0403927952017864 0.0501218861948518 0.00282150716098983 -0.072049802397059 -0.0344330884542563 0.0178843581714645 1.94 -1.03 -2.77 0.04
"139" 2017-02-28 0.0901059860877909 -0.00981976740245549 0.0707788098316808 0.0022797149242042 0.0491112529369013 -0.00436389930461067 0.0396119943448918 -0.00877599235753146 0.0126506442043799 0.0627812455492138 0.0371981603372791 3.57 -1.99 -1.78 0.04
"140" 2017-03-31 -0.0412518779696287 -0.00359147262710535 -0.0306774013065954 0.00574557754370719 0.0153545654578986 0.0293842878041564 -0.0133963368895129 -0.00574316324447222 -0.0177315034894111 0.0236853128798693 -0.0003891971880845 0.17 1.16 -3.25 0.03
"141" 2017-05-31 -0.0366922683188674 0.00632452423999363 -0.0557472113463979 0.058489073679366 0.0783249025167161 0.0260050133786167 0.0087024523973025 -0.0277566605148055 0.0159008342239348 0.0524874536641127 0.0115762513913413 1.06 -2.57 -3.69 0.06
"142" 2017-06-30 0.0825525596775529 -0.0656329025160888 0.11259900823437 0.00777825406381072 0.0214074046535582 -0.0130297386465112 -0.0106707956862083 -0.0207630108282169 -0.0424529693841759 -0.0371500853460893 0.00481377509085545 0.78 2.14 1.43 0.06
"143" 2017-07-31 -0.00577075603970967 0.0512745713762635 0.00990106411336589 -0.0180309330802164 0.0129273698962882 0.0546933231649189 0.0502869354655369 0.0471197742618525 0.097956940120745 0.0569502080882749 0.0193488261180306 1.87 -1.44 -0.28 0.07
"144" 2017-08-31 -0.00446950275158386 -0.0038550825938356 -0.00991311013207752 0.0106022023162231 0.0372509340571496 0.0339528946837488 0.0159656809696638 -0.039487057054886 -0.00888405972765527 -0.0178639438065978 0.000546432811085573 0.16 -1.61 -2.31 0.09
"145" 2017-10-31 0.0808999268242587 0.194590064090091 0.0595553578808603 0.0456560213256059 0.0652921591298559 0.116660016460016 -0.0438888669289393 -0.130135927858028 -0.021129866328877 0.117353368579817 0.0221881353303497 2.25 -1.93 0.08 0.09
"146" 2017-11-30 0.0328602346913551 -0.00844735753377712 0.0388627663202425 0.0533806255138374 0.0364582219991536 0.0169836718649665 0.042274737359062 0.08112908053082 0.0630875571835292 0.113618162382879 0.0280826276644586 3.12 -0.62 -0.1 0.08
"147" 2018-01-31 0.0840107881989995 0.0428944227363204 0.0872692135001265 0.0440264105061574 -0.00569354031111946 0.110708245872451 -0.0531323186808693 -0.0240219377126982 0.0331733983031581 0.0794937653726042 0.0561787044441331 5.58 -3.12 -1.26 0.11
"148" 2018-02-28 0.00312494893277293 0.0308349840687936 -0.00146973211805945 -0.0726981096474238 -0.0724675380501868 -0.00841499917272792 -0.0905721996435475 -0.0307075426035084 -0.117070617384098 -0.155628504281103 -0.0389473720618969 -3.65 0.29 -1.03 0.11
"149" 2018-04-30 -0.00233411117031113 -0.00883254020443081 -0.00580517623038646 0.0569648053215006 0.0707253201189069 0.0246520029655954 -0.0790941151307608 -0.0696938871701903 0.0449801919546235 -0.0057324854091847 0.00271877513164354 0.29 1.14 0.46 0.14
"150" 2018-05-31 -0.0254460792306122 0.0755247035629836 -0.0162712255194218 0.0245214643449267 -0.044374035973933 0.0614672434235934 0.011473648487645 -0.0116208012367192 -0.0340425424454007 -0.0610444017523571 0.0216083419652919 2.65 5.29 -3.13 0.14
"151" 2018-07-31 0.0954237793484045 -0.0323879563719354 0.109161990666431 0.0591211820569935 0.00542441904259605 0.0757530563027065 0.045529560782019 0.0111096129891763 0.0383363329988085 0.0417978817706974 0.0360215562213673 3.19 -2.23 0.58 0.16
"152" 2018-08-31 0.00161926609389651 0.0129840617146921 -0.00321873565517772 -0.0508047857251109 0.0361987739509901 0.0629927793748553 0.0255933357135774 -0.000938313359025611 0.0528657504927399 0.0805420967307902 0.0302632114660546 3.44 1.07 -3.87 0.16
"153" 2018-10-31 -0.0665307746068285 -0.00866970378286458 -0.0270874258359302 0.0294903676264111 0.0574452569669588 -0.0661011955740398 0.0748959291781233 -0.0727691383540555 0.0811501960128262 0.0678306634646975 -0.0694033560244295 -7.68 -4.91 3.62 0.19
"154" 2018-11-30 0.032727216938601 0.0584538521936764 0.0199046307125266 -0.0387984828518491 0.0722021217338864 0.0426838272078669 0.0657420070782555 0.0182528659916783 0.0562269431224607 -0.0262265426345434 0.017859356788849 1.69 -0.69 0.2 0.18
"155" 2018-12-31 -0.127545710653406 -0.0482660654988204 -0.122043430638575 -0.0137400599039986 -0.0580341356018722 -0.0840472833789064 -0.0274045135917333 -0.0864277284831749 -0.0676615764163326 -0.0408774308861451 -0.0917768945965639 -9.55 -2.54 -1.88 0.19
"156" 2019-01-31 0.155438285249618 0.00404859766024668 0.0688436901968805 0.044668029551306 0.00681429807794154 0.0281579517357455 0.057800367241845 0.0707159098889858 -0.0104118506746201 0.0287708273556304 0.0786844016550368 8.41 2.94 -0.56 0.21
"157" 2019-02-28 0.0266410837498376 0.131062979909082 0.00830923604454936 0.0627570326051492 0.0348497601561553 0.0773575071247723 0.0215610438442484 0.035262840133343 0.033781182354973 0.0329750921662559 0.0297288891263523 3.4 2.1 -2.72 0.18
"158" 2019-04-30 0.10837256399646 -0.0495344538069399 0.155171436122804 0.0246120308215323 0.0403895499493423 0.107342650530626 0.0305784457927785 0.00303839888579338 -0.0228442568384497 0.0544448010976535 0.0393134983956827 3.96 -1.77 2 0.21
"159" 2019-05-31 -0.130150374946702 -0.131863065641105 -0.0869452356139092 0.0064101232605942 0.00941998489050611 -0.0494807243733169 -0.0335274401063373 -0.0122739663677851 -0.0496590293669913 -0.00837353745852565 -0.0657777311892869 -6.94 -1.26 -2.15 0.21
"160" 2019-07-31 0.0579309936622878 0.055984877852586 0.044912772961357 -0.0474104060281135 0.0147356570231219 0.017244034100802 0.0834877030751073 0.0314738114167386 -0.0223740664686589 -0.000995630542163894 0.0131281521499778 1.19 -2.06 0.3 0.19
"161" 2019-09-30 0.0673303217296188 0.0869015288437727 0.071272533027293 0.0254618292464281 -0.0149561490441545 0.00848675940375476 0.0345171491061209 0.0731706425473531 0.0378268294200768 0.0386837025255287 0.0171811778292086 1.43 -0.99 6.78 0.18
"162" 2019-10-31 0.0719917647480084 0.0970308258677555 0.0699352694657593 0.0239003552135184 -0.0838806155765899 0.0312162161798435 0.00743976902164123 0.0312096707549234 0.0122464617929479 -0.0119648840940784 0.0204317707305031 2.06 0.27 -2.09 0.15
"163" 2019-12-31 0.0627938635034069 0.0310077682425294 0.0579842124779133 0.0368421120157401 0.0160943596208434 0.0417491608600518 0.0232672904779048 0.0454787288166791 0.0192562915799412 0.00237679566624216 0.0285898189647169 2.77 0.71 1.93 0.14
"164" 2020-01-31 -0.0678591293240518 0.0681704256987414 -0.0444064896778013 -0.045890099750316 0.0827892572332918 0.0794547180590326 0.00368607733062887 -0.0244744677135853 -0.0218470699662684 -0.036603804483552 -0.00162809258222019 -0.11 -3.09 -6.3 0.13
"165" 2020-03-31 -0.250334665646399 -0.025216187519203 -0.224614590092957 -0.0900246020313155 -0.148426635014946 -0.026541529411091 -0.028526032083014 -0.172345317947885 -0.00793949163305629 0.0598323214685561 -0.125119282459823 -13.38 -5.1 -14.11 0.12
"166" 2020-04-30 0.132830835035135 0.108277910791877 0.0746982464912596 0.0635260065167047 0.134321128657088 0.136326137378538 0.0786915708105862 0.0636709499012482 0.0807342784553837 0.0697939905346956 0.126844038256638 13.65 2.75 -1.35 0
"167" 2020-06-30 -0.00847294208145377 -0.0492610465451413 -0.0333984713956648 0.0532274276856497 -0.00992920404833397 0.110559308398223 0.0314872459575157 -0.0204148060011771 -0.0392122738914742 -0.0344994180792865 0.0183883963574947 2.46 2.7 -2.22 0.01
"168" 2020-07-31 0.0475789506888982 -0.202239704648474 0.0374411064941937 0.155579699498689 0.053179399849558 0.00737065168399376 0.103516045310748 -0.00450721748063787 0.0543349825179804 0.0803139043635337 0.0551013214412357 5.77 -2.22 -1.32 0.01
"169" 2020-08-31 0.0345658467098318 0.0747125149352341 0.0367343011943584 0.0188895146959447 0.105462131155955 0.102752005091445 0.0549878529205254 0.00777551653044783 0.0311413181587601 0.0774408167449552 0.0700646670872465 7.62 -0.1 -3.1 0.01
